BU,TransCt,Ave Mo TransCt,Earliest Date,First module,Latest Date,Last module,Month Start,Month End,Months Active,Days Active,Month Last Active,Days Last Active,ActivePastMonths,ActiveLast3Mos,ActiveLast6Mos,ActiveLast9Mos,ActiveLast12Mos,NotActive,isAM,isWeekend,Plug Ct,BrandID
S5962,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5966,3,3,18/06/2019, login,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5967,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5969,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5972,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5973,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5974,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5976,2,2,18/06/2019, login,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5977,92,92,18/06/2019, add_plug,26/06/2019, set_ssid,6,6,1,9,1,4,1,0,0,0,0,0,1,0,1,S
S5978,1,1,18/06/2019, registration,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,1,0,0,S
S5979,5,5,18/06/2019, login,28/06/2019, registration,6,6,1,11,1,2,1,0,0,0,0,0,1,0,0,S
S5980,21,21,18/06/2019, add_plug,25/06/2019, weekly_consumption,6,6,1,8,1,5,1,0,0,0,0,0,0,0,1,S
S5982,302,302,18/06/2019, add_plug,23/06/2019, weekly_consumption,6,6,1,6,1,7,1,0,0,0,0,0,0,0,1,S
S5983,3,3,18/06/2019, login,18/06/2019, registration,6,6,1,1,1,12,1,0,0,0,0,0,0,0,0,S
S5984,45,45,18/06/2019, add_plug,26/06/2019, weekly_consumption,6,6,1,9,1,4,1,0,0,0,0,0,0,0,1,S
S5985,31,31,18/06/2019, add_plug,18/06/2019, weekly_consumption,6,6,1,1,1,12,1,0,0,0,0,0,0,0,1,S
S5986,1,1,19/06/2019, own_plug,19/06/2019, own_plug,6,6,1,1,1,11,1,0,0,0,0,0,1,0,0,S
S5987,9,9,19/06/2019, login,20/06/2019, update_profile,6,6,1,2,1,10,1,0,0,0,0,0,1,0,0,S
S5988,1,1,19/06/2019, registration,19/06/2019, registration,6,6,1,1,1,11,1,0,0,0,0,0,1,0,0,S
S5989,33,33,19/06/2019, add_plug,26/06/2019, set_ssid,6,6,1,8,1,4,1,0,0,0,0,0,0,0,1,S
S5990,3,3,19/06/2019, login,20/06/2019, registration,6,6,1,2,1,10,1,0,0,0,0,0,1,0,0,S
S5991,3,3,19/06/2019, login,19/06/2019, registration,6,6,1,1,1,11,1,0,0,0,0,0,0,0,0,S
S5993,69,69,19/06/2019, add_plug,29/06/2019, weekly_consumption,6,6,1,11,1,1,1,0,0,0,0,0,0,0,1,S
S5994,8,8,19/06/2019, login,25/06/2019, update_profile,6,6,1,7,1,5,1,0,0,0,0,0,1,0,0,S
S5995,3,3,19/06/2019, login,19/06/2019, registration,6,6,1,1,1,11,1,0,0,0,0,0,0,0,0,S
S5996,4,4,19/06/2019, login,19/06/2019, registration,6,6,1,1,1,11,1,0,0,0,0,0,0,0,0,S
S5997,1,1,19/06/2019, registration,19/06/2019, registration,6,6,1,1,1,11,1,0,0,0,0,0,0,0,0,S
S5998,15,15,19/06/2019, add_plug,28/06/2019, set_ssid,6,6,1,10,1,2,1,0,0,0,0,0,0,0,0,S
S5999,3,3,19/06/2019, login,19/06/2019, registration,6,6,1,1,1,11,1,0,0,0,0,0,0,0,0,S
S6000,3,3,20/06/2019, login,20/06/2019, own_plug,6,6,1,1,1,10,1,0,0,0,0,0,1,0,0,S
S6001,1,1,20/06/2019, own_plug,20/06/2019, own_plug,6,6,1,1,1,10,1,0,0,0,0,0,1,0,0,S
S6002,2,2,20/06/2019, own_plug,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,0,0,0,S
S6003,21,21,20/06/2019, add_plug,24/06/2019, set_ssid,6,6,1,5,1,6,1,0,0,0,0,0,0,0,1,S
S6004,3,3,20/06/2019, login,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,0,0,0,S
S6005,1,1,20/06/2019, registration,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,1,0,0,S
S6006,4,4,20/06/2019, login,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,0,0,0,S
S6010,1,1,20/06/2019, registration,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,1,0,0,S
S6012,2,2,20/06/2019, own_plug,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,0,0,0,S
S6013,34,34,20/06/2019, add_plug,20/06/2019, update_profile,6,6,1,1,1,10,1,0,0,0,0,0,0,0,1,S
S6016,2,2,20/06/2019, own_plug,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,0,0,0,S
S6017,4,4,20/06/2019, olark_chat,20/06/2019, registration,6,6,1,1,1,10,1,0,0,0,0,0,0,0,0,S
S6018,1,1,21/06/2019, own_plug,21/06/2019, own_plug,6,6,1,1,1,9,1,0,0,0,0,0,1,0,0,S
S6022,15,15,24/06/2019, add_plug,28/06/2019, set_ssid,6,6,1,5,1,2,1,0,0,0,0,0,0,0,1,S
S6025,30,30,25/06/2019, add_plug,27/06/2019, set_ssid,6,6,1,3,1,3,1,0,0,0,0,0,0,0,1,S
S6029,40,40,26/06/2019, daily_consumption,28/06/2019, set_schedule,6,6,1,3,1,2,1,0,0,0,0,0,0,0,1,S
S603,4,4,05/07/2018, daily_consumption,05/07/2018, set_schedule,7,7,1,1,12,360,0,0,0,0,0,1,0,0,1,S
S6038,4,4,27/06/2019, daily_consumption,27/06/2019, plug_on,6,6,1,1,1,3,1,0,0,0,0,0,0,0,1,S
S6046,116,116,23/06/2019, add_plug,29/06/2019, weekly_consumption,6,6,1,7,1,1,1,0,0,0,0,0,1,0,0,S
S6047,3,3,23/06/2019, login,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,1,1,0,S
S6048,8,8,23/06/2019, login,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,0,1,0,S
S6049,1,1,23/06/2019, registration,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,1,1,0,S
S6050,1,1,23/06/2019, registration,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,1,1,0,S
S6053,1,1,23/06/2019, registration,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,1,1,0,S
S6054,1,1,23/06/2019, registration,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,1,1,0,S
S6055,3,3,23/06/2019, login,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,0,1,0,S
S6056,2,2,23/06/2019, own_plug,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,0,1,0,S
S6058,3,3,23/06/2019, olark_chat,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,0,1,0,S
S6059,38,38,23/06/2019, add_plug,25/06/2019, update_profile,6,6,1,3,1,5,1,0,0,0,0,0,0,1,1,S
S6060,1,1,23/06/2019, registration,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,0,1,0,S
S6061,1,1,23/06/2019, registration,23/06/2019, registration,6,6,1,1,1,7,1,0,0,0,0,0,0,1,0,S
S6062,3,3,23/06/2019, login,24/06/2019, registration,6,6,1,2,1,6,1,0,0,0,0,0,1,0,0,S
S6064,4,4,24/06/2019, login,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,1,0,0,S
S6065,1,1,24/06/2019, registration,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,1,0,0,S
S6066,7,7,24/06/2019, login,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,1,0,0,S
S6071,1,1,24/06/2019, registration,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,1,0,0,S
S6073,3,3,24/06/2019, logout,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6074,29,29,24/06/2019, add_plug,28/06/2019, set_ssid,6,6,1,5,1,2,1,0,0,0,0,0,0,0,1,S
S6077,3,3,24/06/2019, login,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6078,12,12,24/06/2019, add_plug,24/06/2019, set_ssid,6,6,1,1,1,6,1,0,0,0,0,0,0,0,1,S
S6079,7,7,24/06/2019, forgot_password,24/06/2019, update_profile,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6080,91,91,24/06/2019, add_plug,28/06/2019, set_ssid,6,6,1,5,1,2,1,0,0,0,0,0,0,0,1,S
S6081,1,1,24/06/2019, registration,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6082,3,3,24/06/2019, login,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6083,1,1,24/06/2019, registration,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6084,4,4,24/06/2019, login,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6085,17,17,24/06/2019, forgot_password,28/06/2019, update_profile,6,6,1,5,1,2,1,0,0,0,0,0,0,0,0,S
S6086,1,1,24/06/2019, registration,24/06/2019, registration,6,6,1,1,1,6,1,0,0,0,0,0,0,0,0,S
S6089,4,4,25/06/2019, login,25/06/2019, own_plug,6,6,1,1,1,5,1,0,0,0,0,0,1,0,0,S
S6095,4,4,25/06/2019, login,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,1,0,0,S
S6098,29,29,25/06/2019, add_plug,28/06/2019, update_profile,6,6,1,4,1,2,1,0,0,0,0,0,1,0,1,S
S6099,1,1,25/06/2019, registration,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,1,0,0,S
S6100,2,2,25/06/2019, login,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,0,0,0,S
S6101,1,1,25/06/2019, registration,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,0,0,0,S
S6102,3,3,25/06/2019, olark_chat,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,0,0,1,S
S6103,5,5,25/06/2019, login,26/06/2019, registration,6,6,1,2,1,4,1,0,0,0,0,0,0,0,0,S
S6104,2,2,25/06/2019, own_plug,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,0,0,0,S
S6105,2,2,25/06/2019, login,25/06/2019, registration,6,6,1,1,1,5,1,0,0,0,0,0,0,0,0,S
S6106,6,6,26/06/2019, add_plug,26/06/2019, set_ssid,6,6,1,1,1,4,1,0,0,0,0,0,1,0,0,S
S6107,1,1,26/06/2019, registration,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,1,0,0,S
S6113,2,2,26/06/2019, login,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,1,0,0,S
S6118,3,3,26/06/2019, login,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,1,0,0,S
S6120,2,2,26/06/2019, own_plug,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,0,0,0,S
S6121,20,20,26/06/2019, add_plug,29/06/2019, set_ssid,6,6,1,4,1,1,1,0,0,0,0,0,0,0,1,S
S6122,6,6,26/06/2019, login,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,0,0,0,S
S6123,4,4,26/06/2019, login,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,0,0,0,S
S6124,1,1,26/06/2019, registration,26/06/2019, registration,6,6,1,1,1,4,1,0,0,0,0,0,0,0,0,S
S6125,3,3,27/06/2019, olark_chat,27/06/2019, own_plug,6,6,1,1,1,3,1,0,0,0,0,0,1,0,0,S
S6126,1,1,27/06/2019, registration,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,1,0,0,S
S6127,4,4,27/06/2019, login,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,1,0,0,S
S6128,4,4,27/06/2019, login,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,1,0,0,S
S6132,4,4,27/06/2019, login,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,1,0,0,S
S6135,15,15,27/06/2019, add_plug,29/06/2019, set_ssid,6,6,1,3,1,1,1,0,0,0,0,0,1,1,1,S
S6136,5,5,27/06/2019, login,28/06/2019, registration,6,6,1,2,1,2,1,0,0,0,0,0,1,0,1,S
S6137,1,1,27/06/2019, registration,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,1,0,0,S
S6138,2,2,27/06/2019, login,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,0,0,0,S
S6140,1,1,27/06/2019, registration,27/06/2019, registration,6,6,1,1,1,3,1,0,0,0,0,0,0,0,0,S
S6153,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6155,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6157,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6158,3,3,28/06/2019, login,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6159,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6160,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6162,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6163,1,1,28/06/2019, registration,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,1,0,0,S
S6167,2,2,28/06/2019, own_plug,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,0,0,0,S
S6168,4,4,28/06/2019, login,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,0,0,0,S
S6169,3,3,28/06/2019, logout,29/06/2019, registration,6,6,1,2,1,1,1,0,0,0,0,0,1,0,0,S
S6172,2,2,28/06/2019, own_plug,28/06/2019, registration,6,6,1,1,1,2,1,0,0,0,0,0,0,0,0,S
S6173,4,4,28/06/2019, login,29/06/2019, registration,6,6,1,2,1,1,1,0,0,0,0,0,0,0,0,S
S6174,8,8,28/06/2019, login,29/06/2019, registration,6,6,1,2,1,1,1,0,0,0,0,0,1,1,1,S
S6176,13,13,29/06/2019, add_plug,29/06/2019, set_ssid,6,6,1,1,1,1,1,0,0,0,0,0,1,1,1,S
S6179,1,1,29/06/2019, login,29/06/2019, login,6,6,1,1,1,1,1,0,0,0,0,0,1,1,0,S
S6182,1,1,29/06/2019, own_plug,29/06/2019, own_plug,6,6,1,1,1,1,1,0,0,0,0,0,1,1,0,S
S6185,1,1,29/06/2019, registration,29/06/2019, registration,6,6,1,1,1,1,1,0,0,0,0,0,1,1,0,S
S6187,2,2,29/06/2019, own_plug,29/06/2019, registration,6,6,1,1,1,1,1,0,0,0,0,0,1,1,1,S
S630,74,37,08/07/2018, daily_consumption,27/08/2018, weekly_consumption,7,8,2,51,11,307,0,0,0,0,0,1,0,1,1,S
S633,2,2,27/03/2019, logout,27/03/2019, logout,3,3,1,1,4,95,0,0,0,0,0,1,0,0,0,S
S636,1359,123.5454545,05/07/2018, add_plug,25/05/2019, yearly_consumption,7,5,11,325,2,36,0,0,0,0,0,1,0,0,0,S
S646,1,1,29/09/2018, logout,29/09/2018, logout,9,9,1,1,10,274,0,0,0,0,0,1,1,1,0,S
S661,1,1,30/04/2019, logout,30/04/2019, logout,4,4,1,1,3,61,0,0,0,0,0,1,0,0,0,S
S663,75,12.5,09/07/2018, daily_consumption,17/12/2018, weekly_consumption,7,12,6,162,7,195,0,0,0,0,0,1,0,1,1,S
S664,1,1,17/10/2018, logout,17/10/2018, logout,10,10,1,1,9,256,0,0,0,0,0,1,1,0,0,S
S668,30,2.727272727,18/07/2018, add_plug,24/05/2019, weekly_consumption,7,5,11,311,2,37,0,0,0,0,0,1,0,0,1,S
S683,272,22.66666667,29/07/2018, add_plug,20/06/2019, yearly_consumption,7,6,12,327,1,10,4,1,0,0,0,0,0,0,1,S
S689,65,5.909090909,10/07/2018, daily_consumption,11/05/2019, set_consumption_alert,7,5,11,306,2,50,0,0,0,0,0,1,0,0,1,S
S703,68,34,11/07/2018, daily_consumption,22/08/2018, set_schedule,7,8,2,43,11,312,0,0,0,0,0,1,0,0,1,S
S704,6,1,10/07/2018, olark_chat,18/12/2018, olark_chat,7,12,6,162,7,194,0,0,0,0,0,1,0,0,0,S
S707,661,55.08333333,06/07/2018, add_plug,29/06/2019, weekly_consumption,7,6,12,359,1,1,12,1,1,1,1,0,1,0,2,S
S708,1,1,20/08/2018, logout,20/08/2018, logout,8,8,1,1,11,314,0,0,0,0,0,1,0,0,0,S
S711,5,5,06/07/2018, daily_consumption,06/07/2018, plug_off,7,7,1,1,12,359,0,0,0,0,0,1,0,0,0,S
S712,3,3,18/07/2018, olark_chat,18/07/2018, olark_chat,7,7,1,1,12,347,0,0,0,0,0,1,0,0,0,S
S713,62,62,21/07/2018, add_plug,28/07/2018, yearly_consumption,7,7,1,8,12,337,0,0,0,0,0,1,0,1,1,S
S716,4,1.333333333,01/11/2018, forgot_password,10/01/2019, logout,11,1,3,71,6,171,0,0,0,0,0,1,1,0,0,S
S717,7,0.7,14/07/2018, login,09/04/2019, olark_chat,7,4,10,270,3,82,0,0,0,0,0,1,0,0,1,S
S722,666,55.5,05/07/2018, daily_consumption,20/06/2019, yearly_consumption,7,6,12,351,1,10,3,1,0,0,0,0,0,0,1,S
S725,83,27.66666667,05/07/2018, add_plug,13/09/2018, yearly_consumption,7,9,3,71,10,290,0,0,0,0,0,1,0,0,0,S
S727,117,10.63636364,05/07/2018, daily_consumption,01/05/2019, set_schedule,7,5,11,301,2,60,0,0,0,0,0,1,0,0,1,S
S730,27,27,07/07/2018, add_plug,12/07/2018, set_maintenance_alert,7,7,1,6,12,353,0,0,0,0,0,1,0,0,0,S
S738,11,11,05/07/2018, daily_consumption,06/07/2018, weekly_consumption,7,7,1,2,12,359,0,0,0,0,0,1,0,0,0,S
S746,188,15.66666667,06/07/2018, add_plug,26/06/2019, update_profile,7,6,12,356,1,4,4,1,0,0,0,0,0,0,1,S
S748,1,1,05/07/2018, logout,05/07/2018, logout,7,7,1,1,12,360,0,0,0,0,0,1,0,0,0,S
S749,40,3.333333333,07/07/2018, daily_consumption,11/06/2019, service_request_cleaning,7,6,12,340,1,19,1,0,0,0,0,0,0,0,1,S
S750,1,1,02/10/2018, logout,02/10/2018, logout,10,10,1,1,9,271,0,0,0,0,0,1,0,0,0,S
S751,28,28,09/07/2018, daily_consumption,10/07/2018, yearly_consumption,7,7,1,2,12,355,0,0,0,0,0,1,0,0,0,S
S759,10,10,05/07/2018, add_plug,05/07/2018, firmware_update,7,7,1,1,12,360,0,0,0,0,0,1,0,0,1,S
S762,1,1,13/08/2018, logout,13/08/2018, logout,8,8,1,1,11,321,0,0,0,0,0,1,0,0,0,S
S783,2,2,05/07/2018, logout,05/07/2018, registration,7,7,1,1,12,360,0,0,0,0,0,1,0,0,0,S
S784,1,1,05/07/2018, registration,05/07/2018, registration,7,7,1,1,12,360,0,0,0,0,0,1,0,0,0,S
S786,1,1,05/07/2018, registration,05/07/2018, registration,7,7,1,1,12,360,0,0,0,0,0,1,0,0,0,S
S787,1,1,06/07/2018, registration,06/07/2018, registration,7,7,1,1,12,359,0,0,0,0,0,1,1,0,0,S
S788,1,1,06/07/2018, registration,06/07/2018, registration,7,7,1,1,12,359,0,0,0,0,0,1,1,0,0,S
S789,1,1,06/07/2018, registration,06/07/2018, registration,7,7,1,1,12,359,0,0,0,0,0,1,1,0,0,S
S796,77,38.5,06/07/2018, add_plug,06/08/2018, registration,7,8,2,32,11,328,0,0,0,0,0,1,0,1,1,S
S797,113,37.66666667,06/07/2018, add_plug,11/09/2018, registration,7,9,3,68,10,292,0,0,0,0,0,1,0,0,1,S
S798,2,2,06/07/2018, login,06/07/2018, registration,7,7,1,1,12,359,0,0,0,0,0,1,0,0,0,S
S799,283,40.42857143,06/07/2018, add_plug,01/01/2019, set_maintenance_alert,7,1,7,180,6,180,0,0,0,0,0,1,0,0,2,S
S801,1,1,07/07/2018, registration,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,1,1,0,S
S803,1,1,07/07/2018, registration,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,1,1,0,S
S805,5,5,07/07/2018, login,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,0,1,0,S
S806,1,1,07/07/2018, registration,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,1,1,0,S
S807,2,2,07/07/2018, login,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,0,1,0,S
S808,2,2,07/07/2018, olark_chat,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,0,1,0,S
S812,1,1,07/07/2018, registration,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,1,1,0,S
S813,3,3,07/07/2018, login,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,0,1,0,S
S814,1716,143,07/07/2018, add_plug,28/06/2019, weekly_consumption,7,6,12,357,1,2,12,1,1,1,1,0,0,0,1,S
S815,96,8,07/07/2018, add_plug,24/06/2019, update_profile,7,6,12,353,1,6,6,1,1,0,0,0,0,0,1,S
S816,1,1,07/07/2018, registration,07/07/2018, registration,7,7,1,1,12,358,0,0,0,0,0,1,0,1,0,S
S817,57,6.333333333,08/07/2018, add_plug,24/03/2019, update_profile,7,3,9,260,4,98,0,0,0,0,0,1,0,0,1,S
S819,49,24.5,08/07/2018, add_plug,13/08/2018, update_profile,7,8,2,37,11,321,0,0,0,0,0,1,0,1,1,S
S820,390,55.71428571,08/07/2018, add_plug,18/01/2019, yearly_consumption,7,1,7,195,6,163,0,0,0,0,0,1,0,0,1,S
S822,2,2,08/07/2018, login,08/07/2018, registration,7,7,1,1,12,357,0,0,0,0,0,1,0,1,0,S
S823,7,7,08/07/2018, add_plug,08/07/2018, registration,7,7,1,1,12,357,0,0,0,0,0,1,0,1,0,S
S824,5,5,08/07/2018, login,08/07/2018, registration,7,7,1,1,12,357,0,0,0,0,0,1,0,1,0,S
S825,2,2,08/07/2018, login,08/07/2018, registration,7,7,1,1,12,357,0,0,0,0,0,1,0,1,0,S
S826,4,4,08/07/2018, login,08/07/2018, registration,7,7,1,1,12,357,0,0,0,0,0,1,0,1,0,S
S827,1,1,09/07/2018, registration,09/07/2018, registration,7,7,1,1,12,356,0,0,0,0,0,1,1,0,0,S
S828,220,36.66666667,09/07/2018, add_plug,28/12/2018, weekly_consumption,7,12,6,173,7,184,0,0,0,0,0,1,1,0,1,S
S830,3,3,09/07/2018, logout,09/07/2018, registration,7,7,1,1,12,356,0,0,0,0,0,1,0,0,0,S
S831,367,33.36363636,09/07/2018, add_plug,03/05/2019, set_maintenance_alert,7,5,11,299,2,58,0,0,0,0,0,1,0,0,2,S
S832,10,10,09/07/2018, add_plug,09/07/2018, set_consumption_alert,7,7,1,1,12,356,0,0,0,0,0,1,0,0,1,S
S833,1,1,09/07/2018, registration,09/07/2018, registration,7,7,1,1,12,356,0,0,0,0,0,1,0,0,0,S
S835,1,1,10/07/2018, registration,10/07/2018, registration,7,7,1,1,12,355,0,0,0,0,0,1,1,0,0,S
S836,56,56,10/07/2018, add_plug,15/07/2018, yearly_consumption,7,7,1,6,12,350,0,0,0,0,0,1,1,1,0,S
S837,4,4,10/07/2018, login,10/07/2018, registration,7,7,1,1,12,355,0,0,0,0,0,1,1,0,0,S
S838,6,6,10/07/2018, add_plug,10/07/2018, registration,7,7,1,1,12,355,0,0,0,0,0,1,1,0,0,S
S839,1,1,10/07/2018, registration,10/07/2018, registration,7,7,1,1,12,355,0,0,0,0,0,1,1,0,0,S
S840,2,2,10/07/2018, login,10/07/2018, registration,7,7,1,1,12,355,0,0,0,0,0,1,0,0,0,S
S841,93,15.5,10/07/2018, add_plug,24/12/2018, set_schedule,7,12,6,168,7,188,0,0,0,0,0,1,0,0,1,S
S843,4,0.4,10/07/2018, logout,12/04/2019, registration,7,4,10,277,3,79,0,0,0,0,0,1,0,0,0,S
S844,82,41,10/07/2018, add_plug,17/08/2018, yearly_consumption,7,8,2,39,11,317,0,0,0,0,0,1,0,0,1,S
S845,2,2,11/07/2018, logout,11/07/2018, registration,7,7,1,1,12,354,0,0,0,0,0,1,1,0,0,S
S846,7,2.333333333,11/07/2018, logout,11/09/2018, registration,7,9,3,63,10,292,0,0,0,0,0,1,1,0,0,S
S847,11,11,11/07/2018, add_plug,22/07/2018, registration,7,7,1,12,12,343,0,0,0,0,0,1,0,0,0,S
S848,2,2,11/07/2018, login,11/07/2018, registration,7,7,1,1,12,354,0,0,0,0,0,1,1,0,0,S
S851,1,1,11/07/2018, registration,11/07/2018, registration,7,7,1,1,12,354,0,0,0,0,0,1,1,0,0,S
S852,5,5,11/07/2018, login,15/07/2018, registration,7,7,1,5,12,350,0,0,0,0,0,1,0,1,0,S
S853,6,0.75,11/07/2018, logout,08/02/2019, registration,7,2,8,213,5,142,0,0,0,0,0,1,0,0,0,S
S854,15,2.5,11/07/2018, login,29/12/2018, update_profile,7,12,6,172,7,183,0,0,0,0,0,1,0,0,0,S
S855,115,9.583333333,11/07/2018, add_plug,24/06/2019, weekly_consumption,7,6,12,349,1,6,12,1,1,1,1,0,0,0,1,S
S857,33,33,12/07/2018, add_plug,12/07/2018, set_consumption_alert,7,7,1,1,12,353,0,0,0,0,0,1,1,0,1,S
S858,1,1,12/07/2018, registration,12/07/2018, registration,7,7,1,1,12,353,0,0,0,0,0,1,1,0,0,S
S862,1,1,12/07/2018, registration,12/07/2018, registration,7,7,1,1,12,353,0,0,0,0,0,1,0,0,0,S
S863,88,9.777777778,13/07/2018, add_plug,11/03/2019, update_profile,7,3,9,242,4,111,0,0,0,0,0,1,0,0,1,S
S864,1,1,13/07/2018, registration,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,1,0,0,S
S865,1,1,13/07/2018, registration,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,1,0,0,S
S866,1,1,13/07/2018, registration,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,1,0,0,S
S867,3,3,13/07/2018, login,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,0,0,0,S
S868,343,68.6,13/07/2018, add_plug,01/11/2018, yearly_consumption,7,11,5,112,8,241,0,0,0,0,0,1,0,0,1,S
S869,4,4,13/07/2018, login,20/07/2018, registration,7,7,1,8,12,345,0,0,0,0,0,1,1,0,0,S
S870,1,1,13/07/2018, registration,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,1,0,0,S
S873,77,77,13/07/2018, add_plug,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,0,0,1,S
S874,3,3,13/07/2018, login,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,0,0,0,S
S875,1,1,13/07/2018, registration,13/07/2018, registration,7,7,1,1,12,352,0,0,0,0,0,1,0,0,0,S
